Date,Time(UTC-3),Time from start,Latitude,Longitude,Altitude (m),Distance from start (m),Vn (km/h),Ve (km/h),Vd (km/h),Vf (km/h), Vl (km/h),Speed (km/h),Ax,Ay,Az,Af,Al,Ad,Heading,Pitch,Roll,Wx,Wy,Wz,Wf,Wl,Wd,LatitudeAcc,LongitudeAcc,AltitudeAcc (m),VnAcc (km/h),VeAcc (km/h),VdAcc (km/h),PitchAcc,RollAcc,HeadingAcc,Online Heave Value (m),iHeave Date,iHeave Time (UTC-3),iHeave Value (m),
2022-10-29,13:08:22.350,674.000,45.96109882,-66.62690856,-20.185,7.408,-0.022,-0.089,-0.006,0.091,0.004,0.091,-0.502,-0.866,-9.735,0.007,-0.006,-9.787,253.638,-2.979,5.049,-0.237,-0.304,-0.188,-0.226,-0.286,-0.226,0.087,0.093,0.138,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:15.350,0.002,
2022-10-29,13:08:23.350,675.000,45.96109885,-66.62690859,-20.187,7.434,-0.024,-0.088,-0.008,0.091,0.002,0.091,-0.506,-0.858,-9.763,0.004,0.005,-9.813,253.645,-2.978,5.051,0.088,-0.030,0.021,0.087,-0.031,0.022,0.087,0.093,0.138,0.090,0.094,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:16.350,0.002,
2022-10-29,13:08:24.350,676.000,45.96109887,-66.62690863,-20.189,7.459,-0.024,-0.088,-0.008,0.091,0.001,0.091,-0.504,-0.855,-9.748,0.005,0.007,-9.798,253.640,-2.975,5.055,0.146,-0.195,-0.317,0.163,-0.166,-0.325,0.087,0.092,0.137,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:17.350,0.002,
2022-10-29,13:08:25.350,677.000,45.96109890,-66.62690866,-20.191,7.484,-0.023,-0.087,-0.008,0.090,0.002,0.090,-0.498,-0.862,-9.747,0.010,0.000,-9.797,253.637,-2.976,5.055,0.009,-0.217,0.086,0.005,-0.223,0.067,0.087,0.092,0.137,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:18.350,0.002,
2022-10-29,13:08:26.350,678.000,45.96109895,-66.62690865,-20.194,7.509,-0.020,-0.084,-0.009,0.086,0.004,0.086,-0.508,-0.860,-9.761,0.001,0.004,-9.812,253.638,-2.974,5.056,0.088,0.118,0.015,0.086,0.116,0.030,0.086,0.092,0.136,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:19.350,0.004,
2022-10-29,13:08:27.350,679.000,45.96109899,-66.62690865,-20.197,7.532,-0.017,-0.081,-0.009,0.083,0.006,0.083,-0.495,-0.869,-9.744,0.013,-0.007,-9.795,253.641,-2.972,5.056,-0.167,-0.163,0.144,-0.173,-0.175,0.121,0.086,0.092,0.136,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:20.350,0.004,
2022-10-29,13:08:28.350,680.000,45.96109904,-66.62690867,-20.200,7.555,-0.013,-0.078,-0.009,0.079,0.010,0.079,-0.510,-0.866,-9.765,-0.003,-0.001,-9.817,253.638,-2.964,5.058,-0.147,0.228,-0.057,-0.145,0.232,-0.045,0.086,0.092,0.136,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:21.350,0.004,
2022-10-29,13:08:29.350,681.000,45.96109911,-66.62690868,-20.204,7.576,-0.005,-0.074,-0.009,0.073,0.016,0.074,-0.507,-0.865,-9.761,-0.001,0.001,-9.813,253.634,-2.960,5.066,0.033,0.231,0.049,0.029,0.226,0.071,0.086,0.092,0.136,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:22.350,0.004,
2022-10-29,13:08:30.350,682.000,45.96109916,-66.62690865,-20.210,7.596,0.003,-0.067,-0.010,0.064,0.022,0.067,-0.508,-0.859,-9.763,-0.002,0.007,-9.813,253.628,-2.958,5.067,0.129,0.308,-0.180,0.137,0.323,-0.145,0.085,0.091,0.135,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:23.350,0.006,
2022-10-29,13:08:31.350,683.000,45.96109923,-66.62690864,-20.216,7.614,0.012,-0.062,-0.010,0.056,0.029,0.063,-0.501,-0.860,-9.763,0.005,0.007,-9.813,253.629,-2.957,5.072,0.233,0.105,0.046,0.229,0.100,0.067,0.085,0.091,0.135,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:24.350,0.006,
2022-10-29,13:08:32.350,684.000,45.96109929,-66.62690861,-20.221,7.631,0.021,-0.055,-0.010,0.047,0.035,0.059,-0.502,-0.862,-9.766,0.004,0.005,-9.817,253.632,-2.955,5.073,0.160,0.081,0.256,0.146,0.058,0.270,0.085,0.091,0.134,0.090,0.090,0.058,0.041,0.040,0.139,0.020,2022-10-29,13:03:25.350,0.006,
2022-10-29,13:08:33.350,685.000,45.96109932,-66.62690855,-20.226,7.647,0.026,-0.049,-0.010,0.039,0.039,0.055,-0.500,-0.866,-9.750,0.005,-0.000,-9.801,253.626,-2.955,5.075,-0.074,-0.067,0.245,-0.087,-0.088,0.234,0.085,0.091,0.134,0.090,0.090,0.058,0.041,0.040,0.139,0.018,2022-10-29,13:03:26.350,0.006,
2022-10-29,13:08:34.350,686.000,45.96109934,-66.62690851,-20.228,7.662,0.031,-0.044,-0.010,0.034,0.042,0.054,-0.510,-0.860,-9.760,-0.004,0.008,-9.811,253.619,-2.955,5.080,-0.041,0.123,-0.186,-0.032,0.139,-0.176,0.084,0.090,0.134,0.090,0.090,0.058,0.041,0.040,0.139,0.018,2022-10-29,13:03:27.350,0.006,
2022-10-29,13:08:35.350,687.000,45.96109937,-66.62690848,-20.230,7.677,0.039,-0.043,-0.010,0.030,0.049,0.058,-0.501,-0.866,-9.749,0.005,0.002,-9.800,253.613,-2.957,5.090,-0.063,-0.258,0.005,-0.062,-0.258,-0.022,0.084,0.091,0.134,0.090,0.090,0.058,0.041,0.040,0.139,0.018,2022-10-29,13:03:28.350,0.006,
2022-10-29,13:08:36.350,688.000,45.96109944,-66.62690846,-20.233,7.694,0.053,-0.044,-0.011,0.027,0.063,0.068,-0.496,-0.869,-9.754,0.009,0.001,-9.805,253.606,-2.952,5.095,0.053,-0.045,0.026,0.052,-0.047,0.025,0.084,0.090,0.133,0.090,0.090,0.058,0.041,0.040,0.139,0.018,2022-10-29,13:03:29.350,0.004,
2022-10-29,13:08:37.350,689.000,45.96109952,-66.62690847,-20.235,7.715,0.067,-0.046,-0.012,0.025,0.077,0.081,-0.507,-0.863,-9.770,-0.001,0.009,-9.821,253.604,-2.952,5.099,-0.003,0.306,0.028,-0.006,0.302,0.054,0.084,0.090,0.133,0.086,0.090,0.058,0.041,0.040,0.139,0.018,2022-10-29,13:03:30.350,0.004,
2022-10-29,13:08:38.350,690.000,45.96109959,-66.62690848,-20.237,7.739,0.080,-0.047,-0.012,0.022,0.090,0.092,-0.502,-0.857,-9.753,0.002,0.014,-9.804,253.597,-2.949,5.102,0.087,-0.036,-0.062,0.090,-0.030,-0.061,0.084,0.090,0.133,0.090,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:31.350,0.004,
2022-10-29,13:08:39.350,691.000,45.96109967,-66.62690852,-20.240,7.766,0.092,-0.050,-0.012,0.022,0.103,0.105,-0.503,-0.862,-9.757,0.002,0.010,-9.808,253.591,-2.949,5.105,0.073,0.219,-0.015,0.072,0.220,0.008,0.083,0.090,0.132,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:32.350,0.004,
2022-10-29,13:08:40.350,692.000,45.96109976,-66.62690854,-20.244,7.797,0.104,-0.052,-0.012,0.021,0.115,0.117,-0.496,-0.862,-9.750,0.009,0.009,-9.800,253.583,-2.953,5.106,0.041,-0.308,0.025,0.041,-0.309,-0.001,0.083,0.090,0.132,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:33.350,0.004,
2022-10-29,13:08:41.350,693.000,45.96109986,-66.62690859,-20.249,7.831,0.116,-0.057,-0.012,0.022,0.127,0.129,-0.499,-0.864,-9.761,0.007,0.009,-9.811,253.580,-2.954,5.112,0.260,0.034,0.163,0.251,0.019,0.178,0.083,0.090,0.132,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:34.350,0.002,
2022-10-29,13:08:42.350,694.000,45.96109996,-66.62690865,-20.254,7.869,0.125,-0.062,-0.013,0.024,0.137,0.139,-0.500,-0.861,-9.744,0.005,0.010,-9.795,253.579,-2.954,5.110,0.010,-0.156,-0.003,0.011,-0.155,-0.017,0.083,0.089,0.131,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:35.350,0.002,
2022-10-29,13:08:43.350,695.000,45.96110002,-66.62690869,-20.259,7.908,0.128,-0.066,-0.013,0.027,0.142,0.144,-0.512,-0.862,-9.765,-0.005,0.011,-9.816,253.571,-2.962,5.110,0.006,0.022,-0.234,0.018,0.043,-0.231,0.082,0.089,0.131,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:36.350,0.002,
2022-10-29,13:08:44.350,696.000,45.96110006,-66.62690873,-20.265,7.948,0.127,-0.072,-0.014,0.033,0.142,0.146,-0.505,-0.866,-9.764,0.002,0.006,-9.815,253.565,-2.963,5.106,-0.119,0.214,0.203,-0.130,0.195,0.215,0.082,0.089,0.131,0.086,0.090,0.058,0.041,0.040,0.139,0.016,2022-10-29,13:03:37.350,0.000,
2022-10-29,13:08:45.350,697.000,45.96110008,-66.62690875,-20.267,7.989,0.123,-0.077,-0.013,0.039,0.140,0.145,-0.505,-0.867,-9.753,0.003,0.005,-9.804,253.559,-2.965,5.106,-0.328,0.008,0.014,-0.329,0.007,-0.003,0.082,0.089,0.130,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:38.350,0.000,
2022-10-29,13:08:46.350,698.000,45.96110010,-66.62690877,-20.273,8.029,0.120,-0.081,-0.014,0.044,0.138,0.145,-0.500,-0.866,-9.755,0.008,0.006,-9.806,253.552,-2.968,5.106,-0.045,-0.131,0.200,-0.054,-0.148,0.185,0.081,0.089,0.130,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:39.350,-0.002,
2022-10-29,13:08:47.350,699.000,45.96110010,-66.62690879,-20.277,8.069,0.115,-0.084,-0.014,0.048,0.134,0.142,-0.505,-0.858,-9.757,0.003,0.014,-9.807,253.542,-2.969,5.106,0.191,-0.176,-0.231,0.204,-0.155,-0.236,0.082,0.089,0.130,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:40.350,-0.002,
2022-10-29,13:08:48.350,700.000,45.96110011,-66.62690883,-20.282,8.109,0.111,-0.087,-0.014,0.052,0.131,0.141,-0.502,-0.859,-9.754,0.006,0.012,-9.805,253.528,-2.969,5.101,-0.074,-0.129,-0.101,-0.069,-0.119,-0.116,0.081,0.088,0.129,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:41.350,-0.004,
2022-10-29,13:08:49.350,701.000,45.96110010,-66.62690886,-20.286,8.147,0.105,-0.090,-0.014,0.056,0.127,0.138,-0.514,-0.859,-9.767,-0.006,0.012,-9.818,253.512,-2.966,5.098,-0.064,0.302,-0.113,-0.059,0.311,-0.089,0.081,0.088,0.129,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:42.350,-0.004,
2022-10-29,13:08:50.350,702.000,45.96110008,-66.62690887,-20.291,8.185,0.099,-0.090,-0.014,0.058,0.121,0.134,-0.506,-0.862,-9.751,0.001,0.008,-9.802,253.500,-2.967,5.097,0.008,-0.064,-0.172,0.017,-0.048,-0.176,0.081,0.088,0.129,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:43.350,-0.006,
2022-10-29,13:08:51.350,703.000,45.96110002,-66.62690888,-20.293,8.222,0.090,-0.087,-0.015,0.058,0.111,0.125,-0.504,-0.863,-9.747,0.003,0.006,-9.798,253.486,-2.967,5.095,-0.113,-0.111,-0.330,-0.095,-0.081,-0.344,0.080,0.088,0.128,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:44.350,-0.006,
2022-10-29,13:08:52.350,704.000,45.96109997,-66.62690886,-20.295,8.255,0.081,-0.085,-0.015,0.059,0.101,0.117,-0.494,-0.866,-9.754,0.013,0.003,-9.805,253.488,-2.965,5.089,0.005,0.030,0.256,-0.009,0.007,0.257,0.080,0.088,0.128,0.086,0.090,0.058,0.041,0.040,0.139,0.014,2022-10-29,13:03:45.350,-0.006,
2022-10-29,13:08:53.350,705.000,45.96109991,-66.62690885,-20.297,8.287,0.071,-0.082,-0.016,0.058,0.092,0.109,-0.507,-0.859,-9.751,0.000,0.009,-9.802,253.484,-2.966,5.086,-0.047,-0.233,-0.226,-0.034,-0.212,-0.248,0.080,0.087,0.128,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:46.350,-0.008,
2022-10-29,13:08:54.350,706.000,45.96109986,-66.62690883,-20.301,8.316,0.064,-0.078,-0.016,0.057,0.084,0.101,-0.501,-0.859,-9.756,0.006,0.009,-9.807,253.480,-2.965,5.085,0.089,-0.175,-0.064,0.093,-0.169,-0.075,0.080,0.088,0.128,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:47.350,-0.008,
2022-10-29,13:08:55.350,707.000,45.96109981,-66.62690880,-20.304,8.343,0.058,-0.075,-0.016,0.055,0.077,0.095,-0.510,-0.861,-9.745,-0.003,0.006,-9.796,253.471,-2.965,5.085,-0.294,-0.015,-0.324,-0.277,0.014,-0.339,0.080,0.087,0.127,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:48.350,-0.008,
2022-10-29,13:08:56.350,708.000,45.96109978,-66.62690878,-20.307,8.369,0.055,-0.073,-0.017,0.054,0.073,0.091,-0.503,-0.859,-9.751,0.004,0.008,-9.801,253.465,-2.965,5.083,-0.001,-0.116,-0.248,0.012,-0.094,-0.257,0.080,0.088,0.127,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:49.350,-0.006,
2022-10-29,13:08:57.350,709.000,45.96109979,-66.62690879,-20.311,8.394,0.052,-0.073,-0.016,0.056,0.071,0.090,-0.495,-0.868,-9.738,0.012,-0.002,-9.789,253.471,-2.965,5.082,-0.086,-0.193,0.036,-0.087,-0.195,0.014,0.079,0.087,0.127,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:50.350,-0.006,
2022-10-29,13:08:58.350,710.000,45.96109978,-66.62690881,-20.313,8.419,0.049,-0.073,-0.017,0.056,0.068,0.088,-0.508,-0.858,-9.764,0.000,0.010,-9.815,253.470,-2.965,5.079,0.191,-0.078,-0.256,0.204,-0.056,-0.251,0.079,0.087,0.126,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:51.350,-0.006,
2022-10-29,13:08:59.350,711.000,45.96109979,-66.62690881,-20.316,8.443,0.048,-0.070,-0.017,0.053,0.066,0.085,-0.509,-0.856,-9.751,-0.003,0.010,-9.801,253.477,-2.958,5.074,-0.073,0.011,-0.335,-0.056,0.041,-0.336,0.079,0.087,0.126,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:52.350,-0.006,
2022-10-29,13:09:00.350,712.000,45.96109981,-66.62690882,-20.320,8.466,0.045,-0.065,-0.018,0.050,0.061,0.079,-0.500,-0.851,-9.760,0.006,0.015,-9.809,253.475,-2.958,5.073,0.441,-0.078,-0.105,0.446,-0.068,-0.089,0.079,0.087,0.126,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:53.350,-0.006,
2022-10-29,13:09:01.350,713.000,45.96109983,-66.62690879,-20.325,8.486,0.039,-0.057,-0.018,0.044,0.054,0.069,-0.500,-0.862,-9.750,0.005,0.002,-9.800,253.471,-2.953,5.064,-0.156,0.109,-0.084,-0.152,0.116,-0.082,0.078,0.087,0.126,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:54.350,-0.004,
2022-10-29,13:09:02.350,714.000,45.96109982,-66.62690876,-20.329,8.504,0.032,-0.049,-0.019,0.038,0.045,0.059,-0.497,-0.865,-9.758,0.007,-0.001,-9.809,253.472,-2.950,5.062,0.002,0.183,0.174,-0.007,0.167,0.189,0.079,0.087,0.126,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:55.350,-0.004,
2022-10-29,13:09:03.350,715.000,45.96109980,-66.62690870,-20.332,8.519,0.024,-0.039,-0.018,0.030,0.034,0.046,-0.508,-0.862,-9.769,-0.003,0.003,-9.820,253.473,-2.947,5.058,0.023,0.226,-0.104,0.028,0.234,-0.082,0.078,0.086,0.125,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:56.350,-0.004,
2022-10-29,13:09:04.350,716.000,45.96109975,-66.62690862,-20.336,8.529,0.014,-0.028,-0.018,0.023,0.021,0.031,-0.504,-0.859,-9.754,-0.000,0.004,-9.805,253.473,-2.949,5.055,0.059,-0.231,-0.201,0.070,-0.212,-0.217,0.078,0.086,0.125,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:57.350,-0.002,
2022-10-29,13:09:05.350,717.000,45.96109971,-66.62690851,-20.340,8.536,0.006,-0.017,-0.019,0.015,0.010,0.018,-0.510,-0.867,-9.754,-0.006,-0.004,-9.806,253.473,-2.948,5.056,-0.390,0.087,-0.078,-0.385,0.094,-0.090,0.078,0.086,0.125,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:58.350,-0.002,
2022-10-29,13:09:06.350,718.000,45.96109967,-66.62690841,-20.344,8.540,0.002,-0.008,-0.019,0.007,0.004,0.008,-0.509,-0.860,-9.765,-0.005,0.005,-9.816,253.475,-2.943,5.063,0.195,0.226,-0.042,0.196,0.229,-0.012,0.078,0.086,0.125,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:03:59.350,-0.002,
2022-10-29,13:09:07.350,719.000,45.96109964,-66.62690833,-20.346,8.541,0.001,-0.002,-0.019,0.002,0.001,0.002,-0.497,-0.869,-9.751,0.006,-0.005,-9.802,253.479,-2.942,5.063,-0.069,0.080,0.167,-0.078,0.065,0.170,0.077,0.086,0.124,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:00.350,0.000,
2022-10-29,13:09:08.350,720.000,45.96109963,-66.62690829,-20.348,8.541,0.004,0.000,-0.020,-0.001,0.004,0.004,-0.504,-0.853,-9.760,-0.001,0.012,-9.810,253.479,-2.940,5.067,0.020,0.132,-0.222,0.031,0.151,-0.208,0.077,0.086,0.124,0.086,0.090,0.058,0.041,0.040,0.139,0.012,2022-10-29,13:04:01.350,0.000,
2022-10-29,13:09:09.350,721.000,45.96109964,-66.62690825,-20.349,8.543,0.009,0.000,-0.020,-0.003,0.009,0.009,-0.502,-0.862,-9.766,0.002,0.005,-9.816,253.487,-2.946,5.072,0.142,0.037,0.266,0.128,0.013,0.276,0.077,0.086,0.124,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:02.350,0.000,
2022-10-29,13:09:10.350,722.000,45.96109966,-66.62690821,-20.352,8.547,0.016,0.000,-0.020,-0.005,0.016,0.016,-0.514,-0.861,-9.765,-0.009,0.006,-9.816,253.484,-2.944,5.070,-0.138,0.176,-0.083,-0.134,0.183,-0.074,0.077,0.085,0.123,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:03.350,0.002,
2022-10-29,13:09:11.350,723.000,45.96109970,-66.62690821,-20.356,8.552,0.022,-0.002,-0.021,-0.005,0.022,0.022,-0.511,-0.865,-9.759,-0.007,0.002,-9.810,253.481,-2.944,5.073,-0.091,0.286,-0.266,-0.079,0.309,-0.244,0.077,0.086,0.123,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:04.350,0.002,
2022-10-29,13:09:12.350,724.000,45.96109975,-66.62690823,-20.360,8.559,0.029,-0.006,-0.021,-0.002,0.029,0.030,-0.507,-0.860,-9.760,-0.003,0.006,-9.811,253.473,-2.945,5.075,0.024,0.118,-0.062,0.027,0.123,-0.050,0.077,0.085,0.123,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:05.350,0.002,
2022-10-29,13:09:13.350,725.000,45.96109979,-66.62690827,-20.364,8.568,0.036,-0.012,-0.021,0.001,0.038,0.038,-0.499,-0.861,-9.755,0.004,0.006,-9.806,253.465,-2.942,5.081,0.146,0.180,0.158,0.137,0.165,0.181,0.076,0.085,0.123,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:06.350,0.004,
2022-10-29,13:09:14.350,726.000,45.96109986,-66.62690831,-20.368,8.580,0.047,-0.014,-0.021,0.000,0.049,0.049,-0.500,-0.864,-9.755,0.004,0.004,-9.805,253.455,-2.945,5.086,0.016,-0.130,0.061,0.013,-0.135,0.050,0.077,0.085,0.123,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:07.350,0.004,
2022-10-29,13:09:15.350,727.000,45.96109993,-66.62690833,-20.374,8.596,0.058,-0.017,-0.021,-0.001,0.060,0.060,-0.510,-0.861,-9.766,-0.007,0.009,-9.817,253.451,-2.940,5.092,0.107,0.205,-0.119,0.112,0.215,-0.094,0.076,0.085,0.122,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:08.350,0.004,
2022-10-29,13:09:16.350,728.000,45.96109999,-66.62690836,-20.378,8.614,0.066,-0.018,-0.021,-0.001,0.069,0.069,-0.501,-0.859,-9.752,0.002,0.009,-9.802,253.441,-2.944,5.089,-0.044,-0.070,0.005,-0.043,-0.070,-0.004,0.076,0.085,0.122,0.083,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:09.350,0.004,
2022-10-29,13:09:17.350,729.000,45.96110004,-66.62690836,-20.383,8.633,0.072,-0.019,-0.022,-0.003,0.074,0.074,-0.497,-0.862,-9.763,0.006,0.008,-9.813,253.435,-2.941,5.087,0.231,-0.120,0.206,0.221,-0.138,0.206,0.076,0.085,0.122,0.086,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:10.350,0.006,
2022-10-29,13:09:18.350,730.000,45.96110013,-66.62690838,-20.387,8.655,0.078,-0.018,-0.021,-0.005,0.080,0.081,-0.502,-0.864,-9.745,0.001,0.003,-9.796,253.425,-2.944,5.085,-0.124,-0.173,-0.005,-0.123,-0.172,-0.026,0.076,0.085,0.122,0.083,0.090,0.054,0.041,0.039,0.139,0.012,2022-10-29,13:04:11.350,0.006,
2022-10-29,13:09:19.350,731.000,45.96110019,-66.62690840,-20.391,8.678,0.082,-0.020,-0.022,-0.004,0.084,0.084,-0.506,-0.855,-9.762,-0.002,0.015,-9.813,253.416,-2.946,5.089,0.166,0.101,-0.114,0.171,0.111,-0.096,0.075,0.084,0.121,0.083,0.090,0.054,0.041,0.040,0.139,0.012,2022-10-29,13:04:12.350,0.006,
2022-10-29,13:09:20.350,732.000,45.96110023,-66.62690842,-20.393,8.701,0.081,-0.024,-0.023,0.000,0.085,0.085,-0.509,-0.865,-9.772,-0.003,0.005,-9.824,253.403,-2.951,5.086,-0.069,0.311,0.135,-0.077,0.297,0.158,0.075,0.084,0.121,0.083,0.090,0.054,0.041,0.039,0.139,0.012,2022-10-29,13:04:13.350,0.006,
2022-10-29,13:09:21.350,733.000,45.96110024,-66.62690843,-20.398,8.725,0.077,-0.029,-0.023,0.005,0.082,0.083,-0.504,-0.863,-9.761,0.001,0.005,-9.812,253.399,-2.953,5.083,-0.197,0.203,0.017,-0.199,0.201,0.024,0.075,0.084,0.121,0.083,0.090,0.054,0.041,0.039,0.139,0.012,2022-10-29,13:04:14.350,0.006,
2022-10-29,13:09:22.350,734.000,45.96110024,-66.62690846,-20.400,8.747,0.069,-0.034,-0.023,0.013,0.076,0.077,-0.503,-0.871,-9.757,0.003,-0.004,-9.809,253.394,-2.956,5.078,-0.199,0.083,0.248,-0.212,0.061,0.244,0.075,0.084,0.121,0.083,0.090,0.054,0.041,0.039,0.139,0.012,2022-10-29,13:04:15.350,0.006,
2022-10-29,13:09:23.350,735.000,45.96110023,-66.62690849,-20.404,8.767,0.060,-0.035,-0.023,0.016,0.067,0.069,-0.503,-0.860,-9.747,0.001,0.005,-9.798,253.389,-2.950,5.072,0.077,-0.094,-0.193,0.088,-0.077,-0.196,0.075,0.084,0.121,0.083,0.090,0.054,0.041,0.039,0.139,0.012,2022-10-29,13:04:16.350,0.006,
2022-10-29,13:09:24.350,736.000,45.96110019,-66.62690848,-20.409,8.785,0.049,-0.032,-0.023,0.017,0.056,0.058,-0.503,-0.866,-9.752,0.002,-0.001,-9.803,253.394,-2.952,5.069,-0.043,-0.019,0.009,-0.043,-0.020,0.005,0.075,0.084,0.120,0.083,0.090,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:17.350,0.006,
2022-10-29,13:09:25.350,737.000,45.96110017,-66.62690848,-20.412,8.800,0.040,-0.029,-0.023,0.016,0.047,0.050,-0.504,-0.859,-9.752,0.001,0.006,-9.802,253.388,-2.951,5.067,0.081,-0.192,-0.132,0.089,-0.180,-0.144,0.074,0.084,0.120,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:18.350,0.004,
2022-10-29,13:09:26.350,738.000,45.96110011,-66.62690847,-20.413,8.813,0.030,-0.027,-0.023,0.017,0.036,0.040,-0.501,-0.868,-9.762,0.004,-0.002,-9.813,253.388,-2.949,5.067,0.010,0.238,0.317,-0.008,0.209,0.337,0.074,0.083,0.120,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:19.350,0.004,
2022-10-29,13:09:27.350,739.000,45.96110006,-66.62690843,-20.415,8.823,0.021,-0.024,-0.023,0.017,0.027,0.032,-0.487,-0.860,-9.747,0.017,0.004,-9.797,253.385,-2.952,5.067,0.469,-0.226,0.368,0.451,-0.258,0.370,0.074,0.083,0.120,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:20.350,0.004,
2022-10-29,13:09:28.350,740.000,45.96110000,-66.62690840,-20.417,8.830,0.012,-0.019,-0.023,0.015,0.017,0.023,-0.500,-0.861,-9.754,0.005,0.003,-9.804,253.388,-2.950,5.064,0.238,-0.016,-0.217,0.249,0.003,-0.205,0.074,0.083,0.119,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:21.350,0.004,
2022-10-29,13:09:29.350,741.000,45.96109997,-66.62690836,-20.418,8.835,0.006,-0.015,-0.023,0.013,0.010,0.017,-0.510,-0.855,-9.773,-0.005,0.011,-9.824,253.395,-2.948,5.062,0.293,-0.052,-0.230,0.305,-0.031,-0.219,0.074,0.083,0.119,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:22.350,0.002,
2022-10-29,13:09:30.350,742.000,45.96109999,-66.62690833,-20.420,8.839,0.007,-0.012,-0.022,0.010,0.010,0.014,-0.492,-0.873,-9.744,0.012,-0.010,-9.795,253.397,-2.948,5.063,-0.199,-0.276,0.104,-0.203,-0.284,0.069,0.074,0.083,0.119,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:23.350,0.002,
2022-10-29,13:09:31.350,743.000,45.96110002,-66.62690832,-20.422,8.843,0.009,-0.011,-0.022,0.008,0.012,0.014,-0.505,-0.860,-9.769,0.001,0.005,-9.819,253.406,-2.949,5.063,0.094,0.098,0.160,0.085,0.083,0.173,0.073,0.083,0.118,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:24.350,0.000,
